VehicleID,Manufacturer,Model,Description,Engine CC,Transmission,Fuel Type,Power (kw),Vehicle Load Length,Vehicle Gross Weight,Vehicle Gross Train Weight,Vehicle Type,Urban MPG,Extra Urban MPG,Combined MPG,Urban Litres,Extra Urban Litres,Combined Litres,CO2,Euro Standard,Alternative Fuel,Petrol Variant,Diesel Variant,Last Update
5729,Ford,"All New Transit","350 Medium Wheelbase High Roof Van (RWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,74,3.0,3500,5000,Large Van,29.1,38.7,34.5,9.7,7.3,8.2,216,5,False,False,True,4/11/2014 2:25:01 PM
5731,Ford,"All New Transit","350 Medium Wheelbase High Roof Van (RWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,92,3.0,3500,6000,Large Van,28.3,38.2,33.6,10.0,7.4,8.4,221,5,False,False,True,4/11/2014 2:25:01 PM
5733,Ford,"All New Transit","350 Medium Wheelbase High Roof Van (RWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,114,3.0,3500,6000,Large Van,28.3,38.2,33.6,10.0,7.4,8.4,221,5,False,False,True,4/11/2014 2:25:01 PM
5735,Ford,"All New Transit","350 Medium Wheelbase High Roof Van (RWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,92,3.0,3500,6300,Large Van,28.3,38.2,33.6,10.0,7.4,8.4,221,5,False,False,True,4/11/2014 2:25:01 PM
5737,Ford,"All New Transit","350 Medium Wheelbase High Roof Van (RWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,114,3.0,3500,6300,Large Van,28.3,38.2,33.6,10.0,7.4,8.4,221,5,False,False,True,4/11/2014 2:25:01 PM
5739,Ford,"All New Transit","350 Medium Wheelbase High Roof Van (RWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,74,3.0,3500,5500,Large Van,26.7,36.7,32.1,10.6,7.7,8.8,232,5,False,False,True,4/11/2014 2:25:01 PM
5702,Ford,"All New Transit","350 Medium Wheelbase High Roof Van (FWD) - 2.2 TDCi Diesel (with Stop/Start)",2198,Manual,Diesel,74,3.0,3500,4250,Large Van,35.8,40.9,38.7,7.9,6.9,7.3,194,5,False,False,True,4/11/2014 2:25:01 PM
5704,Ford,"All New Transit","350 Medium Wheelbase High Roof Van (FWD) - 2.2 TDCi Diesel (with Stop/Start)",2198,Manual,Diesel,92,3.0,3500,5325,Large Van,35.8,40.9,38.7,7.9,6.9,7.3,194,5,False,False,True,4/11/2014 2:25:01 PM
5706,Ford,"All New Transit","350 Medium Wheelbase High Roof Van (FWD) - 2.2 TDCi Diesel (with Stop/Start)",2198,Manual,Diesel,114,3.0,3500,5325,Large Van,35.8,40.9,38.7,7.9,6.9,7.3,194,5,False,False,True,4/11/2014 2:25:01 PM
5701,Ford,"All New Transit","350 Medium Wheelbase High Roof Van (FWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,74,3.0,3500,4250,Large Van,32.8,41.5,37.7,8.6,6.8,7.5,199,5,False,False,True,4/11/2014 2:25:01 PM
5703,Ford,"All New Transit","350 Medium Wheelbase High Roof Van (FWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,92,3.0,3500,5325,Large Van,32.8,41.5,37.7,8.6,6.8,7.5,199,5,False,False,True,4/11/2014 2:25:01 PM
5705,Ford,"All New Transit","350 Medium Wheelbase High Roof Van (FWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,114,3.0,3500,5325,Large Van,32.8,41.5,37.7,8.6,6.8,7.5,199,5,False,False,True,4/11/2014 2:25:01 PM
5745,Ford,"All New Transit","350 Medium Wheelbase High Roof Van (AWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,92,3.0,3500,5500,Large Van,24.6,32.5,29.1,11.5,8.7,9.7,255,5,False,False,True,4/11/2014 2:25:01 PM
5746,Ford,"All New Transit","350 Medium Wheelbase High Roof Van (AWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,114,3.0,3500,5500,Large Van,24.6,32.5,29.1,11.5,8.7,9.7,255,5,False,False,True,4/11/2014 2:25:01 PM
6458,Ford,"All New Transit","350 Medium Wheelbase High Roof Van (AWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,92,3.0,3500,6000,Large Van,24.6,32.5,29.1,11.5,8.7,9.7,255,5,False,False,True,1/26/2015 10:07:06 AM
6459,Ford,"All New Transit","350 Medium Wheelbase High Roof Van (AWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,114,3.0,3500,6000,Large Van,24.6,32.5,29.1,11.5,8.7,9.7,255,5,False,False,True,1/26/2015 10:09:45 AM
5801,Ford,"All New Transit","350 Long Wheelbase Medium Roof Van (RWD) - 2.2 TDCi Diesel HDT6 (with Stop/Start)",2198,Manual,Diesel,114,3.5,3500,5500,Large Van,30.4,37.7,34.5,9.3,7.5,8.2,215,6,False,False,True,4/11/2014 2:25:02 PM
5790,Ford,"All New Transit","350 Long Wheelbase Medium Roof Van (RWD) - 2.2 TDCi Diesel (with Stop/Start)",2198,Manual,Diesel,74,3.5,3500,5000,Large Van,31.7,38.2,35.3,8.9,7.4,8.0,210,5,False,False,True,4/11/2014 2:25:02 PM
5792,Ford,"All New Transit","350 Long Wheelbase Medium Roof Van (RWD) - 2.2 TDCi Diesel (with Stop/Start)",2198,Manual,Diesel,74,3.5,3500,5500,Large Van,28.5,36.2,32.8,9.9,7.8,8.6,226,5,False,False,True,4/11/2014 2:25:02 PM
5794,Ford,"All New Transit","350 Long Wheelbase Medium Roof Van (RWD) - 2.2 TDCi Diesel (with Stop/Start)",2198,Manual,Diesel,92,3.5,3500,5500,Large Van,32.8,38.7,36.2,8.6,7.3,7.8,204,5,False,False,True,4/11/2014 2:25:02 PM
5796,Ford,"All New Transit","350 Long Wheelbase Medium Roof Van (RWD) - 2.2 TDCi Diesel (with Stop/Start)",2198,Manual,Diesel,114,3.5,3500,5500,Large Van,32.8,38.7,36.2,8.6,7.3,7.8,204,5,False,False,True,4/11/2014 2:25:02 PM
5798,Ford,"All New Transit","350 Long Wheelbase Medium Roof Van (RWD) - 2.2 TDCi Diesel (with Stop/Start)",2198,Manual,Diesel,92,3.5,3500,6000,Large Van,30.1,37.7,34.5,9.4,7.5,8.2,214,5,False,False,True,4/11/2014 2:25:02 PM
5800,Ford,"All New Transit","350 Long Wheelbase Medium Roof Van (RWD) - 2.2 TDCi Diesel (with Stop/Start)",2198,Manual,Diesel,114,3.5,3500,6000,Large Van,30.1,37.7,34.5,9.4,7.5,8.2,214,5,False,False,True,4/11/2014 2:25:02 PM
6465,Ford,"All New Transit","350 Long Wheelbase Medium Roof Van (RWD) - 2.2 TDCi Diesel (with Stop/Start)",2198,Manual,Diesel,114,3.5,3500,6300,Large Van,30.1,37.7,34.5,9.4,7.5,8.2,214,5,False,False,True,1/26/2015 1:39:19 PM
5789,Ford,"All New Transit","350 Long Wheelbase Medium Roof Van (RWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,74,3.5,3500,5000,Large Van,28.8,38.2,34.0,9.8,7.4,8.3,218,5,False,False,True,4/11/2014 2:25:02 PM
5791,Ford,"All New Transit","350 Long Wheelbase Medium Roof Van (RWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,74,3.5,3500,5500,Large Van,26.4,36.2,31.7,10.7,7.8,8.9,234,5,False,False,True,4/11/2014 2:25:02 PM
5793,Ford,"All New Transit","350 Long Wheelbase Medium Roof Van (RWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,92,3.5,3500,5500,Large Van,30.7,38.7,35.3,9.2,7.3,8.0,212,5,False,False,True,4/11/2014 2:25:02 PM
5795,Ford,"All New Transit","350 Long Wheelbase Medium Roof Van (RWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,114,3.5,3500,5500,Large Van,30.7,38.7,35.3,9.2,7.3,8.0,212,5,False,False,True,4/11/2014 2:25:02 PM
5797,Ford,"All New Transit","350 Long Wheelbase Medium Roof Van (RWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,92,3.5,3500,6000,Large Van,28.0,37.2,33.2,10.1,7.6,8.5,222,5,False,False,True,4/11/2014 2:25:02 PM
5799,Ford,"All New Transit","350 Long Wheelbase Medium Roof Van (RWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,114,3.5,3500,6000,Large Van,28.0,37.2,33.2,10.1,7.6,8.5,222,5,False,False,True,4/11/2014 2:25:02 PM
6462,Ford,"All New Transit","350 Long Wheelbase Medium Roof Van (RWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,92,3.5,3500,6300,Large Van,28.0,37.2,33.2,10.1,7.6,8.5,222,5,False,False,True,1/26/2015 11:04:28 AM
6463,Ford,"All New Transit","350 Long Wheelbase Medium Roof Van (RWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,114,3.5,3500,6300,Large Van,28.0,37.2,33.2,10.1,7.6,8.5,222,5,False,False,True,1/26/2015 11:06:31 AM
5781,Ford,"All New Transit","350 Long Wheelbase Medium Roof Van (FWD) - 2.2 TDCi Diesel ECOnetic (with Stop/Start)",2198,Manual,Diesel,92,3.5,3500,4250,Large Van,38.2,42.8,40.9,7.4,6.6,6.9,179,5,False,False,True,4/11/2014 2:25:02 PM
5782,Ford,"All New Transit","350 Long Wheelbase Medium Roof Van (FWD) - 2.2 TDCi Diesel ECOnetic (with Stop/Start and Fixed 62mph Speed Limiter)",2198,Manual,Diesel,92,3.5,3500,4250,Large Van,38.2,47.1,43.5,7.4,6.0,6.5,171,5,False,False,True,4/11/2014 2:25:02 PM
5776,Ford,"All New Transit","350 Long Wheelbase Medium Roof Van (FWD) - 2.2 TDCi Diesel (with Stop/Start)",2198,Manual,Diesel,74,3.5,3500,4250,Large Van,35.8,40.9,38.7,7.9,6.9,7.3,194,5,False,False,True,4/11/2014 2:25:02 PM
5778,Ford,"All New Transit","350 Long Wheelbase Medium Roof Van (FWD) - 2.2 TDCi Diesel (with Stop/Start)",2198,Manual,Diesel,92,3.5,3500,5325,Large Van,35.8,40.9,38.7,7.9,6.9,7.3,194,5,False,False,True,4/11/2014 2:25:02 PM
5780,Ford,"All New Transit","350 Long Wheelbase Medium Roof Van (FWD) - 2.2 TDCi Diesel (with Stop/Start)",2198,Manual,Diesel,114,3.5,3500,5325,Large Van,35.8,40.9,38.7,7.9,6.9,7.3,194,5,False,False,True,4/11/2014 2:25:02 PM
5775,Ford,"All New Transit","350 Long Wheelbase Medium Roof Van (FWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,74,3.5,3500,4250,Large Van,32.5,40.9,36.2,8.7,6.9,7.6,201,5,False,False,True,4/11/2014 2:25:02 PM
5777,Ford,"All New Transit","350 Long Wheelbase Medium Roof Van (FWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,92,3.5,3500,5325,Large Van,32.5,40.9,36.2,8.7,6.9,7.6,201,5,False,False,True,4/11/2014 2:25:02 PM
5779,Ford,"All New Transit","350 Long Wheelbase Medium Roof Van (FWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,114,3.5,3500,5325,Large Van,32.5,40.9,36.2,8.7,6.9,7.6,201,5,False,False,True,4/11/2014 2:25:02 PM
5815,Ford,"All New Transit","350 Long Wheelbase Medium Roof Van (AWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,92,3.5,3500,5500,Large Van,24.6,32.5,29.1,11.5,8.7,9.7,255,5,False,False,True,4/11/2014 2:25:02 PM
5816,Ford,"All New Transit","350 Long Wheelbase Medium Roof Van (AWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,114,3.5,3500,5500,Large Van,24.6,32.5,29.1,11.5,8.7,9.7,255,5,False,False,True,4/11/2014 2:25:02 PM
6460,Ford,"All New Transit","350 Long Wheelbase Medium Roof Van (AWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,92,3.5,3500,6000,Large Van,24.6,32.5,29.1,11.5,8.7,9.7,255,5,False,False,True,1/26/2015 10:33:45 AM
6461,Ford,"All New Transit","350 Long Wheelbase Medium Roof Van (AWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,114,3.5,3500,6000,Large Van,24.6,32.5,29.1,11.5,8.7,9.7,255,5,False,False,True,1/26/2015 10:35:56 AM
5814,Ford,"All New Transit","350 Long Wheelbase High Roof Van (RWD) - 2.2 TDCi Diesel HDT6 (with Stop/Start)",2198,Manual,Diesel,114,3.5,3500,5500,Large Van,30.4,37.7,34.5,9.3,7.5,8.2,215,6,False,False,True,4/11/2014 2:25:02 PM
5803,Ford,"All New Transit","350 Long Wheelbase High Roof Van (RWD) - 2.2 TDCi Diesel (with Stop/Start)",2198,Manual,Diesel,74,3.5,3500,5000,Large Van,31.7,38.2,35.3,8.9,7.4,8.0,210,5,False,False,True,4/11/2014 2:25:02 PM
5805,Ford,"All New Transit","350 Long Wheelbase High Roof Van (RWD) - 2.2 TDCi Diesel (with Stop/Start)",2198,Manual,Diesel,74,3.5,3500,5500,Large Van,28.5,36.2,32.8,9.9,7.8,8.6,226,5,False,False,True,4/11/2014 2:25:02 PM
5807,Ford,"All New Transit","350 Long Wheelbase High Roof Van (RWD) - 2.2 TDCi Diesel (with Stop/Start)",2198,Manual,Diesel,92,3.5,3500,5500,Large Van,32.8,38.7,36.2,8.6,7.3,7.8,204,5,False,False,True,4/11/2014 2:25:02 PM
5809,Ford,"All New Transit","350 Long Wheelbase High Roof Van (RWD) - 2.2 TDCi Diesel (with Stop/Start)",2198,Manual,Diesel,114,3.5,3500,5500,Large Van,32.8,38.7,36.2,8.6,7.3,7.8,204,5,False,False,True,4/11/2014 2:25:02 PM
5811,Ford,"All New Transit","350 Long Wheelbase High Roof Van (RWD) - 2.2 TDCi Diesel (with Stop/Start)",2198,Manual,Diesel,92,3.5,3500,6000,Large Van,30.1,37.7,34.5,9.4,7.5,8.2,214,5,False,False,True,4/11/2014 2:25:02 PM
5813,Ford,"All New Transit","350 Long Wheelbase High Roof Van (RWD) - 2.2 TDCi Diesel (with Stop/Start)",2198,Manual,Diesel,114,3.5,3500,6000,Large Van,30.1,37.7,34.5,9.4,7.5,8.2,214,5,False,False,True,4/11/2014 2:25:02 PM
6464,Ford,"All New Transit","350 Long Wheelbase High Roof Van (RWD) - 2.2 TDCi Diesel (with Stop/Start)",2198,Manual,Diesel,92,3.5,3500,6300,Large Van,30.1,37.7,34.5,9.4,7.5,8.2,214,5,False,False,True,1/26/2015 1:36:54 PM
6468,Ford,"All New Transit","350 Long Wheelbase High Roof Van (RWD) - 2.2 TDCi Diesel (with Stop/Start)",2198,Manual,Diesel,114,3.5,3500,6300,Large Van,30.1,37.7,34.5,9.4,7.5,8.2,214,5,False,False,True,1/30/2015 12:32:08 PM
6469,Ford,"All New Transit","350 Long Wheelbase High Roof Van (RWD) - 2.2 TDCi Diesel (with Stop/Start)",2198,Manual,Diesel,92,3.5,3500,6300,Large Van,30.1,37.7,34.5,9.4,7.5,8.2,214,5,False,False,True,1/30/2015 12:34:38 PM
5802,Ford,"All New Transit","350 Long Wheelbase High Roof Van (RWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,74,3.5,3500,5000,Large Van,28.8,38.2,34.0,9.8,7.4,8.3,218,5,False,False,True,4/11/2014 2:25:02 PM
5804,Ford,"All New Transit","350 Long Wheelbase High Roof Van (RWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,74,3.5,3500,5500,Large Van,26.4,36.2,31.7,10.7,7.8,8.9,234,5,False,False,True,4/11/2014 2:25:02 PM
5806,Ford,"All New Transit","350 Long Wheelbase High Roof Van (RWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,92,3.5,3500,5500,Large Van,30.7,38.7,35.3,9.2,7.3,8.0,212,5,False,False,True,4/11/2014 2:25:02 PM
5808,Ford,"All New Transit","350 Long Wheelbase High Roof Van (RWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,114,3.5,3500,5500,Large Van,30.7,38.7,35.3,9.2,7.3,8.0,212,5,False,False,True,4/11/2014 2:25:02 PM
5810,Ford,"All New Transit","350 Long Wheelbase High Roof Van (RWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,92,3.5,3500,6000,Large Van,28.0,37.2,33.2,10.1,7.6,8.5,222,5,False,False,True,4/11/2014 2:25:02 PM
5812,Ford,"All New Transit","350 Long Wheelbase High Roof Van (RWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,114,3.5,3500,6000,Large Van,28.0,37.2,33.2,10.1,7.6,8.5,222,5,False,False,True,4/11/2014 2:25:02 PM
6470,Ford,"All New Transit","350 Long Wheelbase High Roof Van (RWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,114,3.5,3500,6300,Large Van,28.0,37.2,33.2,10.1,7.8,8.5,222,5,False,False,True,1/30/2015 12:37:03 PM
6471,Ford,"All New Transit","350 Long Wheelbase High Roof Van (RWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,92,3.5,3500,6300,Large Van,28.0,37.2,33.2,10.1,7.6,8.5,222,5,False,False,True,1/30/2015 12:39:04 PM
5784,Ford,"All New Transit","350 Long Wheelbase High Roof Van (FWD) - 2.2 TDCi Diesel (with Stop/Start)",2198,Manual,Diesel,74,3.5,3500,4250,Large Van,35.8,40.9,38.7,7.9,6.9,7.3,194,5,False,False,True,4/11/2014 2:25:02 PM
5786,Ford,"All New Transit","350 Long Wheelbase High Roof Van (FWD) - 2.2 TDCi Diesel (with Stop/Start)",2198,Manual,Diesel,92,3.5,3500,5325,Large Van,35.8,40.9,38.7,7.9,6.9,7.3,194,5,False,False,True,4/11/2014 2:25:02 PM
5788,Ford,"All New Transit","350 Long Wheelbase High Roof Van (FWD) - 2.2 TDCi Diesel (with Stop/Start)",2198,Manual,Diesel,114,3.5,3500,5325,Large Van,35.8,40.9,38.7,7.9,6.9,7.3,194,5,False,False,True,4/11/2014 2:25:02 PM
5783,Ford,"All New Transit","350 Long Wheelbase High Roof Van (FWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,74,3.5,3500,4250,Large Van,32.5,40.9,36.2,8.7,6.9,7.6,201,5,False,False,True,4/11/2014 2:25:02 PM
5785,Ford,"All New Transit","350 Long Wheelbase High Roof Van (FWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,92,3.5,3500,5325,Large Van,32.5,40.9,36.2,8.7,6.9,7.6,201,5,False,False,True,4/11/2014 2:25:02 PM
5787,Ford,"All New Transit","350 Long Wheelbase High Roof Van (FWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,114,3.5,3500,5325,Large Van,32.5,40.9,36.2,8.7,6.9,7.6,201,5,False,False,True,4/11/2014 2:25:02 PM
5817,Ford,"All New Transit","350 Long Wheelbase High Roof Van (AWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,92,3.5,3500,5500,Large Van,24.6,32.5,29.1,11.5,8.7,9.7,255,5,False,False,True,4/11/2014 2:25:02 PM
5818,Ford,"All New Transit","350 Long Wheelbase High Roof Van (AWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,114,3.5,3500,5500,Large Van,24.6,32.5,29.1,11.5,8.7,9.7,255,5,False,False,True,4/11/2014 2:25:02 PM
6466,Ford,"All New Transit","350 Long Wheelbase High Roof Van (AWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,92,3.5,3500,6000,Large Van,24.6,32.5,29.1,11.5,8.7,9.7,255,5,False,False,True,1/26/2015 1:45:25 PM
6467,Ford,"All New Transit","350 Long Wheelbase High Roof Van (AWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,114,3.5,3500,6000,Large Van,24.6,32.5,29.1,11.5,8.7,9.7,255,5,False,False,True,1/26/2015 1:47:35 PM
5836,Ford,"All New Transit","350 Long Wheelbase Extended Frame High Roof Van Heavy Duty (DRW) - 2.2 TDCi Diesel (with Stop/Start)",2198,Manual,Diesel,92,4.2,3500,6000,Large Van,27.2,34.5,31.4,10.4,8.2,9.0,236,5,False,False,True,4/11/2014 2:25:02 PM
5838,Ford,"All New Transit","350 Long Wheelbase Extended Frame High Roof Van Heavy Duty (DRW) - 2.2 TDCi Diesel (with Stop/Start)",2198,Manual,Diesel,92,4.2,3500,7000,Large Van,27.2,34.5,31.4,10.4,8.2,9.0,236,5,False,False,True,4/11/2014 2:25:02 PM
5840,Ford,"All New Transit","350 Long Wheelbase Extended Frame High Roof Van Heavy Duty (DRW) - 2.2 TDCi Diesel (with Stop/Start)",2198,Manual,Diesel,114,4.2,3500,6000,Large Van,27.2,34.5,31.4,10.4,8.2,9.0,236,5,False,False,True,4/11/2014 2:25:02 PM
5842,Ford,"All New Transit","350 Long Wheelbase Extended Frame High Roof Van Heavy Duty (DRW) - 2.2 TDCi Diesel (with Stop/Start)",2198,Manual,Diesel,114,4.2,3500,7000,Large Van,27.2,34.5,31.4,10.4,8.2,9.0,236,5,False,False,True,4/11/2014 2:25:02 PM
5835,Ford,"All New Transit","350 Long Wheelbase Extended Frame High Roof Van Heavy Duty (DRW) - 2.2 TDCi Diesel",2198,Manual,Diesel,92,4.2,3500,6000,Large Van,25.2,34.5,30.4,11.2,8.2,9.3,244,5,False,False,True,4/11/2014 2:25:02 PM
5837,Ford,"All New Transit","350 Long Wheelbase Extended Frame High Roof Van Heavy Duty (DRW) - 2.2 TDCi Diesel",2198,Manual,Diesel,92,4.2,3500,7000,Large Van,25.2,34.5,30.4,11.2,8.2,9.3,244,5,False,False,True,4/11/2014 2:25:02 PM
5839,Ford,"All New Transit","350 Long Wheelbase Extended Frame High Roof Van Heavy Duty (DRW) - 2.2 TDCi Diesel",2198,Manual,Diesel,114,4.2,3500,6000,Large Van,25.2,34.5,30.4,11.2,8.2,9.3,244,5,False,False,True,4/11/2014 2:25:02 PM
5841,Ford,"All New Transit","350 Long Wheelbase Extended Frame High Roof Van Heavy Duty (DRW) - 2.2 TDCi Diesel",2198,Manual,Diesel,114,4.2,3500,7000,Large Van,25.2,34.5,30.4,11.2,8.2,9.3,244,5,False,False,True,4/11/2014 2:25:02 PM
5820,Ford,"All New Transit","350 Long Wheelbase Extended Frame High Roof Van (RWD) - 2.2 TDCi Diesel (with Stop/Start)",2198,Manual,Diesel,74,4.2,3500,5000,Large Van,31.7,38.2,35.3,8.9,7.4,8.0,210,5,False,False,True,4/11/2014 2:25:02 PM
5822,Ford,"All New Transit","350 Long Wheelbase Extended Frame High Roof Van (RWD) - 2.2 TDCi Diesel (with Stop/Start)",2198,Manual,Diesel,74,4.2,3500,5500,Large Van,28.5,36.2,32.8,9.9,7.8,8.6,226,5,False,False,True,4/11/2014 2:25:02 PM
5824,Ford,"All New Transit","350 Long Wheelbase Extended Frame High Roof Van (RWD) - 2.2 TDCi Diesel (with Stop/Start)",2198,Manual,Diesel,92,4.2,3500,5500,Large Van,32.8,38.7,36.2,8.6,7.3,7.8,204,5,False,False,True,4/11/2014 2:25:02 PM
5826,Ford,"All New Transit","350 Long Wheelbase Extended Frame High Roof Van (RWD) - 2.2 TDCi Diesel (with Stop/Start)",2198,Manual,Diesel,92,4.2,3500,6000,Large Van,30.1,37.7,34.5,9.4,7.5,8.2,214,5,False,False,True,4/11/2014 2:25:02 PM
5828,Ford,"All New Transit","350 Long Wheelbase Extended Frame High Roof Van (RWD) - 2.2 TDCi Diesel (with Stop/Start)",2198,Manual,Diesel,92,4.2,3500,6300,Large Van,30.1,37.7,34.5,9.4,7.5,8.2,214,5,False,False,True,4/11/2014 2:25:02 PM
5830,Ford,"All New Transit","350 Long Wheelbase Extended Frame High Roof Van (RWD) - 2.2 TDCi Diesel (with Stop/Start)",2198,Manual,Diesel,114,4.2,3500,5500,Large Van,32.8,38.7,36.2,8.6,7.3,7.8,204,5,False,False,True,4/11/2014 2:25:02 PM
5832,Ford,"All New Transit","350 Long Wheelbase Extended Frame High Roof Van (RWD) - 2.2 TDCi Diesel (with Stop/Start)",2198,Manual,Diesel,114,4.2,3500,6000,Large Van,30.1,37.7,34.5,9.4,7.5,8.2,214,5,False,False,True,4/11/2014 2:25:02 PM
5834,Ford,"All New Transit","350 Long Wheelbase Extended Frame High Roof Van (RWD) - 2.2 TDCi Diesel (with Stop/Start)",2198,Manual,Diesel,114,4.2,3500,6300,Large Van,30.1,37.7,34.5,9.4,7.5,8.2,214,5,False,False,True,4/11/2014 2:25:02 PM
5819,Ford,"All New Transit","350 Long Wheelbase Extended Frame High Roof Van (RWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,74,4.2,3500,5000,Large Van,28.8,38.2,34.0,9.8,7.4,8.3,218,5,False,False,True,4/11/2014 2:25:02 PM
5821,Ford,"All New Transit","350 Long Wheelbase Extended Frame High Roof Van (RWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,74,4.2,3500,5500,Large Van,26.4,36.2,31.7,10.7,7.8,8.9,234,5,False,False,True,4/11/2014 2:25:02 PM
5823,Ford,"All New Transit","350 Long Wheelbase Extended Frame High Roof Van (RWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,92,4.2,3500,5500,Large Van,30.7,38.7,35.3,9.2,7.3,8.0,212,5,False,False,True,4/11/2014 2:25:02 PM
5825,Ford,"All New Transit","350 Long Wheelbase Extended Frame High Roof Van (RWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,92,4.2,3500,6000,Large Van,28.0,37.2,33.2,10.1,7.6,8.5,222,5,False,False,True,4/11/2014 2:25:02 PM
5827,Ford,"All New Transit","350 Long Wheelbase Extended Frame High Roof Van (RWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,92,4.2,3500,6300,Large Van,28.0,37.2,33.2,10.1,7.6,8.5,222,5,False,False,True,4/11/2014 2:25:02 PM
5829,Ford,"All New Transit","350 Long Wheelbase Extended Frame High Roof Van (RWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,114,4.2,3500,5500,Large Van,30.7,38.7,35.3,9.2,7.3,8.0,212,5,False,False,True,4/11/2014 2:25:02 PM
5831,Ford,"All New Transit","350 Long Wheelbase Extended Frame High Roof Van (RWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,114,4.2,3500,6000,Large Van,28.0,37.2,33.2,10.1,7.6,8.5,222,5,False,False,True,4/11/2014 2:25:02 PM
5833,Ford,"All New Transit","350 Long Wheelbase Extended Frame High Roof Van (RWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,114,4.2,3500,6300,Large Van,28.0,37.2,33.2,10.1,7.6,8.5,222,5,False,False,True,4/11/2014 2:25:02 PM
5843,Ford,"All New Transit","350 Long Wheelbase Extended Frame High Roof Van (AWD) - 2.2 TDCi Diesel",2198,Manual,Diesel,92,4.2,3500,5500,Large Van,24.6,32.5,29.1,11.5,8.7,9.7,255,5,False,False,True,4/11/2014 2:25:02 PM
5685,Ford,"All New Transit","330 Medium Wheelbase Medium Roof Van (FWD) - 2.2 TDCi Diesel ECOnetic (with Stop/Start)",2198,Manual,Diesel,92,3.0,3300,4050,Large Van,38.7,43.5,41.5,7.3,6.5,6.8,177,5,False,False,True,4/11/2014 2:25:01 PM
5686,Ford,"All New Transit","330 Medium Wheelbase Medium Roof Van (FWD) - 2.2 TDCi Diesel ECOnetic (with Stop/Start and fixed 62mph Speed Limiter)",2198,Manual,Diesel,92,3.0,3300,4050,Large Van,38.7,47.9,44.1,7.3,5.9,6.4,169,5,False,False,True,4/11/2014 2:25:01 PM
5680,Ford,"All New Transit","330 Medium Wheelbase Medium Roof Van (FWD) - 2.2 TDCi Diesel (with Stop/Start)",2198,Manual,Diesel,74,3.0,3300,4900,Large Van,36.2,41.5,39.2,7.8,6.8,7.2,192,5,False,False,True,4/11/2014 2:25:01 PM
5682,Ford,"All New Transit","330 Medium Wheelbase Medium Roof Van (FWD) - 2.2 TDCi Diesel (with Stop/Start)",2198,Manual,Diesel,92,3.0,3300,5325,Large Van,36.2,41.5,39.2,7.8,6.8,7.2,192,5,False,False,True,4/11/2014 2:25:01 PM
